*r,rtscbin,sc_cat,value
p16053,bin1,cap,1000
p16053,bin2,cost,200
p16053,bin2,cap,2000
p16053,bin3,cost,2000
p16053,bin3,cap,20000
p16059,bin1,cost,65
p16059,bin1,cap,1000
p16059,bin2,cost,200
p16059,bin2,cap,2000
p16059,bin3,cost,2000
p16059,bin3,cap,20000
p16063,bin1,cost,65
p16063,bin1,cap,1000
p16063,bin2,cost,200
p16063,bin2,cap,2000
p16063,bin3,cost,2000
p16063,bin3,cap,20000
p16067,bin1,cost,65
p16067,bin1,cap,1000
p16067,bin2,cost,200
p16067,bin2,cap,2000
p16067,bin3,cost,2000
p16067,bin3,cap,20000
p16073,bin1,cost,65
p16073,bin1,cap,1000
p16073,bin2,cost,200
p16073,bin2,cap,2000
p16073,bin3,cost,2000
p16073,bin3,cap,20000
p16075,bin1,cost,65
p16075,bin1,cap,1000
p16075,bin2,cost,200
p16075,bin2,cap,2000
p16075,bin3,cost,2000
p16075,bin3,cap,20000
p16079,bin1,cost,65
p16079,bin1,cap,1000
p16079,bin2,cost,200
p16079,bin2,cap,2000
p16079,bin3,cost,2000
p16079,bin3,cap,20000
p16085,bin1,cost,65
p16085,bin1,cap,1000
p16085,bin2,cost,200
p16085,bin2,cap,2000
p16085,bin3,cost,2000
p16085,bin3,cap,20000
p16087,bin1,cost,65
p16087,bin1,cap,1000
p16087,bin2,cost,200
p16087,bin2,cap,2000
p16087,bin3,cost,2000
p16087,bin3,cap,20000
p16005,bin1,cost,65
p16005,bin1,cap,1000
p16005,bin2,cost,200
p16005,bin2,cap,2000
p16005,bin3,cost,2000
p16005,bin3,cap,20000
p16007,bin1,cost,65
p16007,bin1,cap,1000
p16007,bin2,cost,200
p16007,bin2,cap,2000
p16007,bin3,cost,2000
p16007,bin3,cap,20000
p16011,bin1,cost,65
p16011,bin1,cap,1000
p16011,bin2,cost,200
p16011,bin2,cap,2000
p16011,bin3,cost,2000
p16011,bin3,cap,20000
p16019,bin1,cost,65
p16019,bin1,cap,1000
p16019,bin2,cost,200
p16019,bin2,cap,2000
p16019,bin3,cost,2000
p16019,bin3,cap,20000
p16029,bin1,cost,65
p16029,bin1,cap,1000
p16029,bin2,cost,200
p16029,bin2,cap,2000
p16029,bin3,cost,2000
p16029,bin3,cap,20000
p16031,bin1,cost,65
p16031,bin1,cap,1000
p16031,bin2,cost,200
p16031,bin2,cap,2000
p16031,bin3,cost,2000
p16031,bin3,cap,20000
p16033,bin1,cost,65
p16033,bin1,cap,1000
p16033,bin2,cost,200
p16033,bin2,cap,2000
p16033,bin3,cost,2000
p16033,bin3,cap,20000
p16041,bin1,cost,65
p16041,bin1,cap,1000
p16041,bin2,cost,200
p16041,bin2,cap,2000
p16041,bin3,cost,2000
p16041,bin3,cap,20000
p16043,bin1,cost,65
p16043,bin1,cap,1000
p16043,bin2,cost,200
p16043,bin2,cap,2000
p16043,bin3,cost,2000
p16043,bin3,cap,20000
p16051,bin1,cost,65
p16051,bin1,cap,1000
p16051,bin2,cost,200
p16051,bin2,cap,2000
p16051,bin3,cost,2000
p16051,bin3,cap,20000
p16065,bin1,cost,65
p16065,bin1,cap,1000
p16065,bin2,cost,200
p16065,bin2,cap,2000
p16065,bin3,cost,2000
p16065,bin3,cap,20000
p16071,bin1,cost,65
p16071,bin1,cap,1000
p16071,bin2,cost,200
p16071,bin2,cap,2000
p16071,bin3,cost,2000
p16071,bin3,cap,20000
p16077,bin1,cost,65
p16077,bin1,cap,1000
p16077,bin2,cost,200
p16077,bin2,cap,2000
p16077,bin3,cost,2000
p16077,bin3,cap,20000
p16081,bin1,cost,65
p16081,bin1,cap,1000
p16081,bin2,cost,200
p16081,bin2,cap,2000
p16081,bin3,cost,2000
p16081,bin3,cap,20000
p16083,bin1,cost,65
p16083,bin1,cap,1000
p16083,bin2,cost,200
p16083,bin2,cap,2000
p16083,bin3,cost,2000
p16083,bin3,cap,20000
p30001,bin1,cost,65
p30001,bin1,cap,1000
p30001,bin2,cost,200
p30001,bin2,cap,2000
p30001,bin3,cost,2000
p30001,bin3,cap,20000
p30007,bin1,cost,65
p30007,bin1,cap,1000
p30007,bin2,cost,200
p30007,bin2,cap,2000
p30007,bin3,cost,2000
p30007,bin3,cap,20000
p30023,bin1,cost,65
p30023,bin1,cap,1000
p30023,bin2,cost,200
p30023,bin2,cap,2000
p30023,bin3,cost,2000
p30023,bin3,cap,20000
p30029,bin1,cost,65
p30029,bin1,cap,1000
p30029,bin2,cost,200
p30029,bin2,cap,2000
p30029,bin3,cost,2000
p30029,bin3,cap,20000
p30039,bin1,cost,65
p30039,bin1,cap,1000
p30039,bin2,cost,200
p30039,bin2,cap,2000
p30039,bin3,cost,2000
p30039,bin3,cap,20000
p30043,bin1,cost,65
p30043,bin1,cap,1000
p30043,bin2,cost,200
p30043,bin2,cap,2000
p30043,bin3,cost,2000
p30043,bin3,cap,20000
p30047,bin1,cost,65
p30047,bin1,cap,1000
p30047,bin2,cost,200
p30047,bin2,cap,2000
p30047,bin3,cost,2000
p30047,bin3,cap,20000
p30053,bin1,cost,65
p30053,bin1,cap,1000
p30053,bin2,cost,200
p30053,bin2,cap,2000
p30053,bin3,cost,2000
p30053,bin3,cap,20000
p30057,bin1,cost,65
p30057,bin1,cap,1000
p30057,bin2,cost,200
p30057,bin2,cap,2000
p30057,bin3,cost,2000
p30057,bin3,cap,20000
p30061,bin1,cost,65
p30061,bin1,cap,1000
p30061,bin2,cost,200
p30061,bin2,cap,2000
p30061,bin3,cost,2000
p30061,bin3,cap,20000
p30063,bin1,cost,65
p30063,bin1,cap,1000
p30063,bin2,cost,200
p30063,bin2,cap,2000
p30063,bin3,cost,2000
p30063,bin3,cap,20000
p30077,bin1,cost,65
p30077,bin1,cap,1000
p30077,bin2,cost,200
p30077,bin2,cap,2000
p30077,bin3,cost,2000
p30077,bin3,cap,20000
p30081,bin1,cost,65
p30081,bin1,cap,1000
p30081,bin2,cost,200
p30081,bin2,cap,2000
p30081,bin3,cost,2000
p30081,bin3,cap,20000
p30089,bin1,cost,65
p30089,bin1,cap,1000
p30089,bin2,cost,200
p30089,bin2,cap,2000
p30089,bin3,cost,2000
p30089,bin3,cap,20000
p30093,bin1,cost,65
p30093,bin1,cap,1000
p30093,bin2,cost,200
p30093,bin2,cap,2000
p30093,bin3,cost,2000
p30093,bin3,cap,20000
p30003,bin1,cost,65
p30003,bin1,cap,1000
p30003,bin2,cost,200
p30003,bin2,cap,2000
p30003,bin3,cost,2000
p30003,bin3,cap,20000
p30005,bin1,cost,65
p30005,bin1,cap,1000
p30005,bin2,cost,200
p30005,bin2,cap,2000
p30005,bin3,cost,2000
p30005,bin3,cap,20000
p30009,bin1,cost,65
p30009,bin1,cap,1000
p30009,bin2,cost,200
p30009,bin2,cap,2000
p30009,bin3,cost,2000
p30009,bin3,cap,20000
p30013,bin1,cost,65
p30013,bin1,cap,1000
p30013,bin2,cost,200
p30013,bin2,cap,2000
p30013,bin3,cost,2000
p30013,bin3,cap,20000
p30015,bin1,cost,65
p30015,bin1,cap,1000
p30015,bin2,cost,200
p30015,bin2,cap,2000
p30015,bin3,cost,2000
p30015,bin3,cap,20000
p30031,bin1,cost,65
p30031,bin1,cap,1000
p30031,bin2,cost,200
p30031,bin2,cap,2000
p30031,bin3,cost,2000
p30031,bin3,cap,20000
p30035,bin1,cost,65
p30035,bin1,cap,1000
p30035,bin2,cost,200
p30035,bin2,cap,2000
p30035,bin3,cost,2000
p30035,bin3,cap,20000
p30041,bin1,cost,65
p30041,bin1,cap,1000
p30041,bin2,cost,200
p30041,bin2,cap,2000
p30041,bin3,cost,2000
p30041,bin3,cap,20000
p30049,bin1,cost,65
p30049,bin1,cap,1000
p30049,bin2,cost,200
p30049,bin2,cap,2000
p30049,bin3,cost,2000
p30049,bin3,cap,20000
p30051,bin1,cost,65
p30051,bin1,cap,1000
p30051,bin2,cost,200
p30051,bin2,cap,2000
p30051,bin3,cost,2000
p30051,bin3,cap,20000
p30059,bin1,cost,65
p30059,bin1,cap,1000
p30059,bin2,cost,200
p30059,bin2,cap,2000
p30059,bin3,cost,2000
p30059,bin3,cap,20000
p30067,bin1,cost,65
p30067,bin1,cap,1000
p30067,bin2,cost,200
p30067,bin2,cap,2000
p30067,bin3,cost,2000
p30067,bin3,cap,20000
p30071,bin1,cost,65
p30071,bin1,cap,1000
p30071,bin2,cost,200
p30071,bin2,cap,2000
p30071,bin3,cost,2000
p30071,bin3,cap,20000
p30073,bin1,cost,65
p30073,bin1,cap,1000
p30073,bin2,cost,200
p30073,bin2,cap,2000
p30073,bin3,cost,2000
p30073,bin3,cap,20000
p30095,bin1,cost,65
p30095,bin1,cap,1000
p30095,bin2,cost,200
p30095,bin2,cap,2000
p30095,bin3,cost,2000
p30095,bin3,cap,20000
p30097,bin1,cost,65
p30097,bin1,cap,1000
p30097,bin2,cost,200
p30097,bin2,cap,2000
p30097,bin3,cost,2000
p30097,bin3,cap,20000
p30099,bin1,cost,65
p30099,bin1,cap,1000
p30099,bin2,cost,200
p30099,bin2,cap,2000
p30099,bin3,cost,2000
p30099,bin3,cap,20000
p30101,bin1,cost,65
p30101,bin1,cap,1000
p30101,bin2,cost,200
p30101,bin2,cap,2000
p30101,bin3,cost,2000
p30101,bin3,cap,20000
p30033,bin1,cost,65
p30033,bin1,cap,1000
p30033,bin2,cost,200
p30033,bin2,cap,2000
p30033,bin3,cost,2000
p30033,bin3,cap,20000
p30105,bin1,cost,65
p30105,bin1,cap,1000
p30105,bin2,cost,200
p30105,bin2,cap,2000
p30105,bin3,cost,2000
p30105,bin3,cap,20000
p30027,bin1,cost,65
p30027,bin1,cap,1000
p30027,bin2,cost,200
p30027,bin2,cap,2000
p30027,bin3,cost,2000
p30027,bin3,cap,20000
p30037,bin1,cost,65
p30037,bin1,cap,1000
p30037,bin2,cost,200
p30037,bin2,cap,2000
p30037,bin3,cost,2000
p30037,bin3,cap,20000
p30045,bin1,cost,65
p30045,bin1,cap,1000
p30045,bin2,cost,200
p30045,bin2,cap,2000
p30045,bin3,cost,2000
p30045,bin3,cap,20000
p30065,bin1,cost,65
p30065,bin1,cap,1000
p30065,bin2,cost,200
p30065,bin2,cap,2000
p30065,bin3,cost,2000
p30065,bin3,cap,20000
p30069,bin1,cost,65
p30069,bin1,cap,1000
p30069,bin2,cost,200
p30069,bin2,cap,2000
p30069,bin3,cost,2000
p30069,bin3,cap,20000
p30075,bin1,cost,65
p30075,bin1,cap,1000
p30075,bin2,cost,200
p30075,bin2,cap,2000
p30075,bin3,cost,2000
p30075,bin3,cap,20000
p30087,bin1,cost,65
p30087,bin1,cap,1000
p30087,bin2,cost,200
p30087,bin2,cap,2000
p30087,bin3,cost,2000
p30087,bin3,cap,20000
p30103,bin1,cost,65
p30103,bin1,cap,1000
p30103,bin2,cost,200
p30103,bin2,cap,2000
p30103,bin3,cost,2000
p30103,bin3,cap,20000
p30107,bin1,cost,65
p30107,bin1,cap,1000
p30107,bin2,cost,200
p30107,bin2,cap,2000
p30107,bin3,cost,2000
p30107,bin3,cap,20000
p30111,bin1,cost,65
p30111,bin1,cap,1000
p30111,bin2,cost,200
p30111,bin2,cap,2000
p30111,bin3,cost,2000
p30111,bin3,cap,20000
p56003,bin1,cost,65
p56003,bin1,cap,1000
p56003,bin2,cost,200
p56003,bin2,cap,2000
p56003,bin3,cost,2000
p56003,bin3,cap,20000
p56013,bin1,cost,65
p56013,bin1,cap,1000
p56013,bin2,cost,200
p56013,bin2,cap,2000
p56013,bin3,cost,2000
p56013,bin3,cap,20000
p56017,bin1,cost,65
p56017,bin1,cap,1000
p56017,bin2,cost,200
p56017,bin2,cap,2000
p56017,bin3,cost,2000
p56017,bin3,cap,20000
p56023,bin1,cost,65
p56023,bin1,cap,1000
p56023,bin2,cost,200
p56023,bin2,cap,2000
p56023,bin3,cost,2000
p56023,bin3,cap,20000
p56029,bin1,cost,65
p56029,bin1,cap,1000
p56029,bin2,cost,200
p56029,bin2,cap,2000
p56029,bin3,cost,2000
p56029,bin3,cap,20000
p56035,bin1,cost,65
p56035,bin1,cap,1000
p56035,bin2,cost,200
p56035,bin2,cap,2000
p56035,bin3,cost,2000
p56035,bin3,cap,20000
p56037,bin1,cost,65
p56037,bin1,cap,1000
p56037,bin2,cost,200
p56037,bin2,cap,2000
p56037,bin3,cost,2000
p56037,bin3,cap,20000
p56039,bin1,cost,65
p56039,bin1,cap,1000
p56039,bin2,cost,200
p56039,bin2,cap,2000
p56039,bin3,cost,2000
p56039,bin3,cap,20000
p56041,bin1,cost,65
p56041,bin1,cap,1000
p56041,bin2,cost,200
p56041,bin2,cap,2000
p56041,bin3,cost,2000
p56041,bin3,cap,20000
p56043,bin1,cost,65
p56043,bin1,cap,1000
p56043,bin2,cost,200
p56043,bin2,cap,2000
p56043,bin3,cost,2000
p56043,bin3,cap,20000
p56019,bin1,cost,65
p56019,bin1,cap,1000
p56019,bin2,cost,200
p56019,bin2,cap,2000
p56019,bin3,cost,2000
p56019,bin3,cap,20000
p56033,bin1,cost,65
p56033,bin1,cap,1000
p56033,bin2,cost,200
p56033,bin2,cap,2000
p56033,bin3,cost,2000
p56033,bin3,cap,20000
p56005,bin1,cost,65
p56005,bin1,cap,1000
p56005,bin2,cost,200
p56005,bin2,cap,2000
p56005,bin3,cost,2000
p56005,bin3,cap,20000
p56011,bin1,cost,65
p56011,bin1,cap,1000
p56011,bin2,cost,200
p56011,bin2,cap,2000
p56011,bin3,cost,2000
p56011,bin3,cap,20000
p56045,bin1,cost,65
p56045,bin1,cap,1000
p56045,bin2,cost,200
p56045,bin2,cap,2000
p56045,bin3,cost,2000
p56045,bin3,cap,20000
p56001,bin1,cost,65
p56001,bin1,cap,1000
p56001,bin2,cost,200
p56001,bin2,cap,2000
p56001,bin3,cost,2000
p56001,bin3,cap,20000
p56007,bin1,cost,65
p56007,bin1,cap,1000
p56007,bin2,cost,200
p56007,bin2,cap,2000
p56007,bin3,cost,2000
p56007,bin3,cap,20000
p56009,bin1,cost,65
p56009,bin1,cap,1000
p56009,bin2,cost,200
p56009,bin2,cap,2000
p56009,bin3,cost,2000
p56009,bin3,cap,20000
p56015,bin1,cost,65
p56015,bin1,cap,1000
p56015,bin2,cost,200
p56015,bin2,cap,2000
p56015,bin3,cost,2000
p56015,bin3,cap,20000
p56021,bin1,cost,65
p56021,bin1,cap,1000
p56021,bin2,cost,200
p56021,bin2,cap,2000
p56021,bin3,cost,2000
p56021,bin3,cap,20000
p56025,bin1,cost,65
p56025,bin1,cap,1000
p56025,bin2,cost,200
p56025,bin2,cap,2000
p56025,bin3,cost,2000
p56025,bin3,cap,20000
p56027,bin1,cost,65
p56027,bin1,cap,1000
p56027,bin2,cost,200
p56027,bin2,cap,2000
p56027,bin3,cost,2000
p56027,bin3,cap,20000
p56031,bin1,cost,65
p56031,bin1,cap,1000
p56031,bin2,cost,200
p56031,bin2,cap,2000
p56031,bin3,cost,2000
p56031,bin3,cap,20000
p49001,bin1,cost,65
p49001,bin1,cap,1000
p49001,bin2,cost,200
p49001,bin2,cap,2000
p49001,bin3,cost,2000
p49001,bin3,cap,20000
p49003,bin1,cost,65
p49003,bin1,cap,1000
p49003,bin2,cost,200
p49003,bin2,cap,2000
p49003,bin3,cost,2000
p49003,bin3,cap,20000
p49005,bin1,cost,65
p49005,bin1,cap,1000
p49005,bin2,cost,200
p49005,bin2,cap,2000
p49005,bin3,cost,2000
p49005,bin3,cap,20000
p49007,bin1,cost,65
p49007,bin1,cap,1000
p49007,bin2,cost,200
p49007,bin2,cap,2000
p49007,bin3,cost,2000
p49007,bin3,cap,20000
p49011,bin1,cost,65
p49011,bin1,cap,1000
p49011,bin2,cost,200
p49011,bin2,cap,2000
p49011,bin3,cost,2000
p49011,bin3,cap,20000
p49015,bin1,cost,65
p49015,bin1,cap,1000
p49015,bin2,cost,200
p49015,bin2,cap,2000
p49015,bin3,cost,2000
p49015,bin3,cap,20000
p49017,bin1,cost,65
p49017,bin1,cap,1000
p49017,bin2,cost,200
p49017,bin2,cap,2000
p49017,bin3,cost,2000
p49017,bin3,cap,20000
p49019,bin1,cost,65
p49019,bin1,cap,1000
p49019,bin2,cost,200
p49019,bin2,cap,2000
p49019,bin3,cost,2000
p49019,bin3,cap,20000
p49021,bin1,cost,65
p49021,bin1,cap,1000
p49021,bin2,cost,200
p49021,bin2,cap,2000
p49021,bin3,cost,2000
p49021,bin3,cap,20000
p49023,bin1,cost,65
p49023,bin1,cap,1000
p49023,bin2,cost,200
p49023,bin2,cap,2000
p49023,bin3,cost,2000
p49023,bin3,cap,20000
p49025,bin1,cost,65
p49025,bin1,cap,1000
p49025,bin2,cost,200
p49025,bin2,cap,2000
p49025,bin3,cost,2000
p49025,bin3,cap,20000
p49027,bin1,cost,65
p49027,bin1,cap,1000
p49027,bin2,cost,200
p49027,bin2,cap,2000
p49027,bin3,cost,2000
p49027,bin3,cap,20000
p49031,bin1,cost,65
p49031,bin1,cap,1000
p49031,bin2,cost,200
p49031,bin2,cap,2000
p49031,bin3,cost,2000
p49031,bin3,cap,20000
p49035,bin1,cost,65
p49035,bin1,cap,1000
p49035,bin2,cost,200
p49035,bin2,cap,2000
p49035,bin3,cost,2000
p49035,bin3,cap,20000
p49037,bin1,cost,65
p49037,bin1,cap,1000
p49037,bin2,cost,200
p49037,bin2,cap,2000
p49037,bin3,cost,2000
p49037,bin3,cap,20000
p49039,bin1,cost,65
p49039,bin1,cap,1000
p49039,bin2,cost,200
p49039,bin2,cap,2000
p49039,bin3,cost,2000
p49039,bin3,cap,20000
p49041,bin1,cost,65
p49041,bin1,cap,1000
p49041,bin2,cost,200
p49041,bin2,cap,2000
p49041,bin3,cost,2000
p49041,bin3,cap,20000
p49045,bin1,cost,65
p49045,bin1,cap,1000
p49045,bin2,cost,200
p49045,bin2,cap,2000
p49045,bin3,cost,2000
p49045,bin3,cap,20000
p49049,bin1,cost,65
p49049,bin1,cap,1000
p49049,bin2,cost,200
p49049,bin2,cap,2000
p49049,bin3,cost,2000
p49049,bin3,cap,20000
p49053,bin1,cost,65
p49053,bin1,cap,1000
p49053,bin2,cost,200
p49053,bin2,cap,2000
p49053,bin3,cost,2000
p49053,bin3,cap,20000
p49055,bin1,cost,65
p49055,bin1,cap,1000
p49055,bin2,cost,200
p49055,bin2,cap,2000
p49055,bin3,cost,2000
p49055,bin3,cap,20000
p49057,bin1,cost,65
p49057,bin1,cap,1000
p49057,bin2,cost,200
p49057,bin2,cap,2000
p49057,bin3,cost,2000
p49057,bin3,cap,20000
p49009,bin1,cost,65
p49009,bin1,cap,1000
p49009,bin2,cost,200
p49009,bin2,cap,2000
p49009,bin3,cost,2000
p49009,bin3,cap,20000
p49013,bin1,cost,65
p49013,bin1,cap,1000
p49013,bin2,cost,200
p49013,bin2,cap,2000
p49013,bin3,cost,2000
p49013,bin3,cap,20000
p49029,bin1,cost,65
p49029,bin1,cap,1000
p49029,bin2,cost,200
p49029,bin2,cap,2000
p49029,bin3,cost,2000
p49029,bin3,cap,20000
p49033,bin1,cost,65
p49033,bin1,cap,1000
p49033,bin2,cost,200
p49033,bin2,cap,2000
p49033,bin3,cost,2000
p49033,bin3,cap,20000
p49043,bin1,cost,65
p49043,bin1,cap,1000
p49043,bin2,cost,200
p49043,bin2,cap,2000
p49043,bin3,cost,2000
p49043,bin3,cap,20000
p49047,bin1,cost,65
p49047,bin1,cap,1000
p49047,bin2,cost,200
p49047,bin2,cap,2000
p49047,bin3,cost,2000
p49047,bin3,cap,20000
p49051,bin1,cost,65
p49051,bin1,cap,1000
p49051,bin2,cost,200
p49051,bin2,cap,2000
p49051,bin3,cost,2000
p49051,bin3,cap,20000
p04015,bin1,cost,65
p04015,bin1,cap,1000
p04015,bin2,cost,200
p04015,bin2,cap,2000
p04015,bin3,cost,2000
p04015,bin3,cap,20000
p04003,bin1,cost,65
p04003,bin1,cap,1000
p04003,bin2,cost,200
p04003,bin2,cap,2000
p04003,bin3,cost,2000
p04003,bin3,cap,20000
p04005,bin1,cost,65
p04005,bin1,cap,1000
p04005,bin2,cost,200
p04005,bin2,cap,2000
p04005,bin3,cost,2000
p04005,bin3,cap,20000
p04007,bin1,cost,65
p04007,bin1,cap,1000
p04007,bin2,cost,200
p04007,bin2,cap,2000
p04007,bin3,cost,2000
p04007,bin3,cap,20000
p04009,bin1,cost,65
p04009,bin1,cap,1000
p04009,bin2,cost,200
p04009,bin2,cap,2000
p04009,bin3,cost,2000
p04009,bin3,cap,20000
p04011,bin1,cost,65
p04011,bin1,cap,1000
p04011,bin2,cost,200
p04011,bin2,cap,2000
p04011,bin3,cost,2000
p04011,bin3,cap,20000
p04012,bin1,cost,65
p04012,bin1,cap,1000
p04012,bin2,cost,200
p04012,bin2,cap,2000
p04012,bin3,cost,2000
p04012,bin3,cap,20000
p04013,bin1,cost,65
p04013,bin1,cap,1000
p04013,bin2,cost,200
p04013,bin2,cap,2000
p04013,bin3,cost,2000
p04013,bin3,cap,20000
p04017,bin1,cost,65
p04017,bin1,cap,1000
p04017,bin2,cost,200
p04017,bin2,cap,2000
p04017,bin3,cost,2000
p04017,bin3,cap,20000
p04021,bin1,cost,65
p04021,bin1,cap,1000
p04021,bin2,cost,200
p04021,bin2,cap,2000
p04021,bin3,cost,2000
p04021,bin3,cap,20000
p04025,bin1,cost,65
p04025,bin1,cap,1000
p04025,bin2,cost,200
p04025,bin2,cap,2000
p04025,bin3,cost,2000
p04025,bin3,cap,20000
p04027,bin1,cost,65
p04027,bin1,cap,1000
p04027,bin2,cost,200
p04027,bin2,cap,2000
p04027,bin3,cost,2000
p04027,bin3,cap,20000
p04001,bin1,cost,65
p04001,bin1,cap,1000
p04001,bin2,cost,200
p04001,bin2,cap,2000
p04001,bin3,cost,2000
p04001,bin3,cap,20000
p04019,bin1,cost,65
p04019,bin1,cap,1000
p04019,bin2,cost,200
p04019,bin2,cap,2000
p04019,bin3,cost,2000
p04019,bin3,cap,20000
p04023,bin1,cost,65
p04023,bin1,cap,1000
p04023,bin2,cost,200
p04023,bin2,cap,2000
p04023,bin3,cost,2000
p04023,bin3,cap,20000
p35001,bin1,cost,65
p35001,bin1,cap,1000
p35001,bin2,cost,200
p35001,bin2,cap,2000
p35001,bin3,cost,2000
p35001,bin3,cap,20000
p35003,bin1,cost,65
p35003,bin1,cap,1000
p35003,bin2,cost,200
p35003,bin2,cap,2000
p35003,bin3,cost,2000
p35003,bin3,cap,20000
p35006,bin1,cost,65
p35006,bin1,cap,1000
p35006,bin2,cost,200
p35006,bin2,cap,2000
p35006,bin3,cost,2000
p35006,bin3,cap,20000
p35007,bin1,cost,65
p35007,bin1,cap,1000
p35007,bin2,cost,200
p35007,bin2,cap,2000
p35007,bin3,cost,2000
p35007,bin3,cap,20000
p35011,bin1,cost,65
p35011,bin1,cap,1000
p35011,bin2,cost,200
p35011,bin2,cap,2000
p35011,bin3,cost,2000
p35011,bin3,cap,20000
p35013,bin1,cost,65
p35013,bin1,cap,1000
p35013,bin2,cost,200
p35013,bin2,cap,2000
p35013,bin3,cost,2000
p35013,bin3,cap,20000
p35017,bin1,cost,65
p35017,bin1,cap,1000
p35017,bin2,cost,200
p35017,bin2,cap,2000
p35017,bin3,cost,2000
p35017,bin3,cap,20000
p35019,bin1,cost,65
p35019,bin1,cap,1000
p35019,bin2,cost,200
p35019,bin2,cap,2000
p35019,bin3,cost,2000
p35019,bin3,cap,20000
p35021,bin1,cost,65
p35021,bin1,cap,1000
p35021,bin2,cost,200
p35021,bin2,cap,2000
p35021,bin3,cost,2000
p35021,bin3,cap,20000
p35023,bin1,cost,65
p35023,bin1,cap,1000
p35023,bin2,cost,200
p35023,bin2,cap,2000
p35023,bin3,cost,2000
p35023,bin3,cap,20000
p35027,bin1,cost,65
p35027,bin1,cap,1000
p35027,bin2,cost,200
p35027,bin2,cap,2000
p35027,bin3,cost,2000
p35027,bin3,cap,20000
p35028,bin1,cost,65
p35028,bin1,cap,1000
p35028,bin2,cost,200
p35028,bin2,cap,2000
p35028,bin3,cost,2000
p35028,bin3,cap,20000
p35029,bin1,cost,65
p35029,bin1,cap,1000
p35029,bin2,cost,200
p35029,bin2,cap,2000
p35029,bin3,cost,2000
p35029,bin3,cap,20000
p35031,bin1,cost,65
p35031,bin1,cap,1000
p35031,bin2,cost,200
p35031,bin2,cap,2000
p35031,bin3,cost,2000
p35031,bin3,cap,20000
p35033,bin1,cost,65
p35033,bin1,cap,1000
p35033,bin2,cost,200
p35033,bin2,cap,2000
p35033,bin3,cost,2000
p35033,bin3,cap,20000
p35035,bin1,cost,65
p35035,bin1,cap,1000
p35035,bin2,cost,200
p35035,bin2,cap,2000
p35035,bin3,cost,2000
p35035,bin3,cap,20000
p35039,bin1,cost,65
p35039,bin1,cap,1000
p35039,bin2,cost,200
p35039,bin2,cap,2000
p35039,bin3,cost,2000
p35039,bin3,cap,20000
p35043,bin1,cost,65
p35043,bin1,cap,1000
p35043,bin2,cost,200
p35043,bin2,cap,2000
p35043,bin3,cost,2000
p35043,bin3,cap,20000
p35045,bin1,cost,65
p35045,bin1,cap,1000
p35045,bin2,cost,200
p35045,bin2,cap,2000
p35045,bin3,cost,2000
p35045,bin3,cap,20000
p35047,bin1,cost,65
p35047,bin1,cap,1000
p35047,bin2,cost,200
p35047,bin2,cap,2000
p35047,bin3,cost,2000
p35047,bin3,cap,20000
p35049,bin1,cost,65
p35049,bin1,cap,1000
p35049,bin2,cost,200
p35049,bin2,cap,2000
p35049,bin3,cost,2000
p35049,bin3,cap,20000
p35051,bin1,cost,65
p35051,bin1,cap,1000
p35051,bin2,cost,200
p35051,bin2,cap,2000
p35051,bin3,cost,2000
p35051,bin3,cap,20000
p35053,bin1,cost,65
p35053,bin1,cap,1000
p35053,bin2,cost,200
p35053,bin2,cap,2000
p35053,bin3,cost,2000
p35053,bin3,cap,20000
p35055,bin1,cost,65
p35055,bin1,cap,1000
p35055,bin2,cost,200
p35055,bin2,cap,2000
p35055,bin3,cost,2000
p35055,bin3,cap,20000
p35057,bin1,cost,65
p35057,bin1,cap,1000
p35057,bin2,cost,200
p35057,bin2,cap,2000
p35057,bin3,cost,2000
p35057,bin3,cap,20000
p35059,bin1,cost,65
p35059,bin1,cap,1000
p35059,bin2,cost,200
p35059,bin2,cap,2000
p35059,bin3,cost,2000
p35059,bin3,cap,20000
p35061,bin1,cost,65
p35061,bin1,cap,1000
p35061,bin2,cost,200
p35061,bin2,cap,2000
p35061,bin3,cost,2000
p35061,bin3,cap,20000
p46019,bin1,cost,65
p46019,bin1,cap,1000
p46019,bin2,cost,200
p46019,bin2,cap,2000
p46019,bin3,cost,2000
p46019,bin3,cap,20000
p46033,bin1,cost,65
p46033,bin1,cap,1000
p46033,bin2,cost,200
p46033,bin2,cap,2000
p46033,bin3,cost,2000
p46033,bin3,cap,20000
p46047,bin1,cost,65
p46047,bin1,cap,1000
p46047,bin2,cost,200
p46047,bin2,cap,2000
p46047,bin3,cost,2000
p46047,bin3,cap,20000
p46081,bin1,cost,65
p46081,bin1,cap,1000
p46081,bin2,cost,200
p46081,bin2,cap,2000
p46081,bin3,cost,2000
p46081,bin3,cap,20000
p46103,bin1,cost,65
p46103,bin1,cap,1000
p46103,bin2,cost,200
p46103,bin2,cap,2000
p46103,bin3,cost,2000
p46103,bin3,cap,20000
p08001,bin1,cost,65
p08001,bin1,cap,1000
p08001,bin2,cost,200
p08001,bin2,cap,2000
p08001,bin3,cost,2000
p08001,bin3,cap,20000
p08005,bin1,cost,65
p08005,bin1,cap,1000
p08005,bin2,cost,200
p08005,bin2,cap,2000
p08005,bin3,cost,2000
p08005,bin3,cap,20000
p08013,bin1,cost,65
p08013,bin1,cap,1000
p08013,bin2,cost,200
p08013,bin2,cap,2000
